"","bin_arch","sample","sum","bin_arch_name"
"6532","_22_","T147",3.383454431,"polyamine_metabolism"
"6533","_22_","T151",0.675026884,"polyamine_metabolism"
"6534","_22_","T163",2.342432829,"polyamine_metabolism"
"6535","_22_","T217",5.562890079,"polyamine_metabolism"
"6536","_22_","T223",2.053586144,"polyamine_metabolism"
"6537","_22_","T226",3.223614224,"polyamine_metabolism"
"6538","_22_","T247",15.944554619,"polyamine_metabolism"
"6539","_22_","T324",2.238427759,"polyamine_metabolism"
"6540","_22_","T325",1.416585955,"polyamine_metabolism"
"6541","_22_","T329",1.606412269,"polyamine_metabolism"
"6542","_22_","T340",5.367615306,"polyamine_metabolism"
"6543","_22_","T378",2.78972415,"polyamine_metabolism"
"6544","_22_","T399",1.077925341,"polyamine_metabolism"
"6545","_22_","T402",3.914071177,"polyamine_metabolism"
"6546","_22_","YG169",0.858736896,"polyamine_metabolism"
"6547","_22_","YG170",0.780991289,"polyamine_metabolism"
"6548","_22_","KG141",0.887201688,"polyamine_metabolism"
"6549","_22_","QL142",0.658415114,"polyamine_metabolism"
"6550","_22_","QL154",1.038914102,"polyamine_metabolism"
"6551","_22_","QL173",1.025606241,"polyamine_metabolism"
"6552","_22_","QL239",2.000381853,"polyamine_metabolism"
"6553","_22_","QL329",0.849659056,"polyamine_metabolism"
"6554","_22_","QL403",2.060570826,"polyamine_metabolism"
"6555","_22_","QL414",1.074305849,"polyamine_metabolism"
"6556","_22_","QL416",0.648149165,"polyamine_metabolism"
"6557","_22_","QL451",1.410490241,"polyamine_metabolism"
"6558","_22_","T154",3.182303663,"polyamine_metabolism"
"6559","_22_","T381",7.548742398,"polyamine_metabolism"
"6560","_22_","YG019",0.524601239,"polyamine_metabolism"
"6561","_22_","YG031",0.352564579,"polyamine_metabolism"
"6562","_22_","YG168",0.653763169,"polyamine_metabolism"
"6563","_22_","QL130",18.032405113,"polyamine_metabolism"
"6564","_22_","QL320",0.741404133,"polyamine_metabolism"
"6565","_22_","QL405",0.76067567,"polyamine_metabolism"
"6566","_22_","RH009",1.609797205,"polyamine_metabolism"
"6567","_22_","RH102",3.627547623,"polyamine_metabolism"
"6568","_22_","T327",3.342799813,"polyamine_metabolism"
"6569","_22_","YG120",3.208207637,"polyamine_metabolism"
"6570","_22_","YG203",1.991517798,"polyamine_metabolism"
"6571","_22_","RH119",4.150533955,"polyamine_metabolism"
"6572","_22_","T051",2.896280912,"polyamine_metabolism"
"6573","_22_","T250",4.933877829,"polyamine_metabolism"
"6574","_22_","YG084",2.154672842,"polyamine_metabolism"
"6575","_22_","YG085",1.277187928,"polyamine_metabolism"
"6576","_22_","YG086",1.07074417,"polyamine_metabolism"
"6577","_22_","YG125",3.494685942,"polyamine_metabolism"
"6578","_22_","YG127",3.542313696,"polyamine_metabolism"
"6579","_22_","YG129",5.156034763,"polyamine_metabolism"
"6580","_22_","YG137",3.219081756,"polyamine_metabolism"
"6581","_22_","QL138",8.311466891,"polyamine_metabolism"
"6582","_22_","QL155",1.627967126,"polyamine_metabolism"
"6583","_22_","QL316",1.187143407,"polyamine_metabolism"
"6584","_22_","T337",7.647832163,"polyamine_metabolism"
"6585","_22_","YG123",2.048988613,"polyamine_metabolism"
"6586","_22_","YG124",1.301411526,"polyamine_metabolism"
"6587","_22_","KG134",1.85478673,"polyamine_metabolism"
"6588","_22_","KG138",1.466338652,"polyamine_metabolism"
"6589","_22_","QL131",18.71495453,"polyamine_metabolism"
"6590","_22_","QL146",0.330415212,"polyamine_metabolism"
"6591","_22_","QL150",0.802654255,"polyamine_metabolism"
"6592","_22_","QL153",0.918120626,"polyamine_metabolism"
"6593","_22_","QL171",0.346868672,"polyamine_metabolism"
"6594","_22_","QL231",3.308553144,"polyamine_metabolism"
"6595","_22_","QL232",4.478284637,"polyamine_metabolism"
"6596","_22_","QL237",0.851317856,"polyamine_metabolism"
"6597","_22_","QL238",1.688475053,"polyamine_metabolism"
"6598","_22_","QL241",0.668164659,"polyamine_metabolism"
"6599","_22_","QL325",1.5906982,"polyamine_metabolism"
"6600","_22_","QL397",1.352340381,"polyamine_metabolism"
"6601","_22_","QL401",0.8317945,"polyamine_metabolism"
"6602","_22_","QL450",0.829787862,"polyamine_metabolism"
"6603","_22_","QL452",0.636756307,"polyamine_metabolism"
"6604","_22_","RH002",2.446330681,"polyamine_metabolism"
"6605","_22_","RH005",1.2583308,"polyamine_metabolism"
"6606","_22_","RH059",3.751530112,"polyamine_metabolism"
"6607","_22_","RH099",1.712241594,"polyamine_metabolism"
"6608","_22_","RH103",1.840272533,"polyamine_metabolism"
"6609","_22_","RH118",4.265983206,"polyamine_metabolism"
"6610","_22_","RH123",14.072432244,"polyamine_metabolism"
"6611","_22_","T013",5.625971209,"polyamine_metabolism"
"6612","_22_","T014",2.762986272,"polyamine_metabolism"
"6613","_22_","T015",3.748594713,"polyamine_metabolism"
"6614","_22_","T018",3.038369023,"polyamine_metabolism"
"6615","_22_","T055",3.104981119,"polyamine_metabolism"
"6616","_22_","T057",5.912277147,"polyamine_metabolism"
"6617","_22_","T155",3.793111402,"polyamine_metabolism"
"6618","_22_","T227",2.525279655,"polyamine_metabolism"
"6619","_22_","T246",5.954910946,"polyamine_metabolism"
"6620","_22_","T328",1.757015029,"polyamine_metabolism"
"6621","_22_","T332",5.650117911,"polyamine_metabolism"
"6622","_22_","T373",7.496542257,"polyamine_metabolism"
"6623","_22_","T374",5.065565171,"polyamine_metabolism"
"6624","_22_","T403",1.783220021,"polyamine_metabolism"
"6625","_22_","T405",6.214816065,"polyamine_metabolism"
"6626","_22_","T406",3.541513032,"polyamine_metabolism"
"6627","_22_","YG020",1.620753311,"polyamine_metabolism"
"6628","_22_","YG021",2.518464787,"polyamine_metabolism"
"6629","_22_","YG029",0.340019633,"polyamine_metabolism"
"6630","_22_","YG043",7.616670965,"polyamine_metabolism"
"6631","_22_","YG071",2.083348415,"polyamine_metabolism"
"6632","_22_","YG075",3.078001302,"polyamine_metabolism"
"6633","_22_","YG076",9.326002849,"polyamine_metabolism"
"6634","_22_","YG188",0.813973873,"polyamine_metabolism"
"6635","_22_","BINCODE",0,"polyamine_metabolism"
"6636","_22_","NAME",0,"polyamine_metabolism"
"6637","_26.9_","KG077",49.62960801,NA
"6638","_26.9_","KG106",66.400587026,NA
"6639","_26.9_","KG122",37.066826685,NA
"6640","_26.9_","QL136",74.899133656,NA
"6641","_26.9_","QL151",24.507760646,NA
"6642","_26.9_","QL185",75.729121638,NA
"6643","_26.9_","QL229",51.175142465,NA
"6644","_26.9_","QL236",85.648381568,NA
"6645","_26.9_","QL304",52.739331201,NA
"6646","_26.9_","QL306",58.550087808,NA
"6647","_26.9_","RH006",263.032119329,NA
"6648","_26.9_","RH060",364.358547627,NA
"6649","_26.9_","RH063",261.614666671,NA
"6650","_26.9_","RH097",268.107662555,NA
"6651","_26.9_","T022",112.843120601,NA
"6652","_26.9_","T054",31.355192678,NA
"6653","_26.9_","T157",228.54023645,NA
"6654","_26.9_","T162",144.99169352,NA
"6655","_26.9_","T166",104.540107576,NA
"6656","_26.9_","T319",80.182642566,NA
"6657","_26.9_","YG055",78.77828547,NA
"6658","_26.9_","YG056",69.964398042,NA
"6659","_26.9_","YG082",18.528326671,NA
"6660","_26.9_","YG135",106.781210664,NA
"6661","_26.9_","KG022",128.454648544,NA
"6662","_26.9_","KG024",77.270126442,NA
"6663","_26.9_","KG038",59.114349626,NA
"6664","_26.9_","KG049",113.519523402,NA
"6665","_26.9_","KG079",75.350581022,NA
"6666","_26.9_","KG081",189.886746176,NA
"6667","_26.9_","KG123",34.094533545,NA
"6668","_26.9_","KG133",27.022273606,NA
"6669","_26.9_","KG137",82.562533838,NA
"6670","_26.9_","QL111",35.053062246,NA
"6671","_26.9_","QL116",22.215379733,NA
"6672","_26.9_","QL137",27.531249881,NA
"6673","_26.9_","QL139",21.284594204,NA
"6674","_26.9_","QL149",41.073754775,NA
"6675","_26.9_","QL175",58.938030335,NA
"6676","_26.9_","QL184",57.529094085,NA
"6677","_26.9_","QL186",41.291355076,NA
"6678","_26.9_","QL228",128.883056248,NA
"6679","_26.9_","QL234",59.592911212,NA
"6680","_26.9_","QL305",85.261604295,NA
"6681","_26.9_","QL307",116.365343984,NA
"6682","_26.9_","QL314",57.736907756,NA
"6683","_26.9_","QL330",87.974067949,NA
"6684","_26.9_","QL331",67.226206833,NA
"6685","_26.9_","QL333",35.929175958,NA
"6686","_26.9_","QL398",95.526502693,NA
"6687","_26.9_","QL453",51.840891186,NA
"6688","_26.9_","QL456",74.190911537,NA
"6689","_26.9_","RH056",394.970479766,NA
"6690","_26.9_","RH065",305.300287524,NA
"6691","_26.9_","RH101",287.47563476,NA
"6692","_26.9_","RH124",126.764529407,NA
"6693","_26.9_","T149",67.912336518,NA
"6694","_26.9_","T159",114.202506939,NA
"6695","_26.9_","T161",182.798146498,NA
"6696","_26.9_","T219",229.639540646,NA
"6697","_26.9_","T221",176.247654311,NA
"6698","_26.9_","T245",214.149677202,NA
"6699","_26.9_","T331",169.004973213,NA
"6700","_26.9_","T336",395.086269713,NA
"6701","_26.9_","T376",59.426914423,NA
"6702","_26.9_","T377",53.739924341,NA
"6703","_26.9_","T382",133.100753832,NA
"6704","_26.9_","T397",105.355873465,NA
"6705","_26.9_","YG054",46.495303682,NA
"6706","_26.9_","YG080",66.676713349,NA
"6707","_26.9_","YG186",35.226888618,NA
"6708","_26.9_","YG202",81.35175681,NA
"6709","_26.9_","KG083",227.07636407,NA
"6710","_26.9_","KG105",100.440867429,NA
"6711","_26.9_","KG143",89.907593429,NA
"6712","_26.9_","QL132",52.353757115,NA
"6713","_26.9_","QL321",64.600262052,NA
"6714","_26.9_","QL328",81.066963696,NA
"6715","_26.9_","QL411",181.360165945,NA
"6716","_26.9_","QL449",95.878578628,NA
"6717","_26.9_","RH003",443.060528835,NA
"6718","_26.9_","RH011",118.11058705,NA
"6719","_26.9_","T023",113.383825556,NA
"6720","_26.9_","T053",69.868505853,NA
"6721","_26.9_","T153",105.55020426,NA
"6722","_26.9_","T218",74.983587512,NA
"6723","_26.9_","T242",79.134053055,NA
"6724","_26.9_","T243",125.578494016,NA
"6725","_26.9_","T372",76.489030615,NA
"6726","_26.9_","YG017",19.14899029,NA
"6727","_26.9_","YG044",53.170858227,NA
"6728","_26.9_","YG045",41.933768554,NA
"6729","_26.9_","YG081",41.26686604,NA
"6730","_26.9_","YG121",97.499798986,NA
"6731","_26.9_","YG136",103.320286626,NA
"6732","_26.9_","KG078",77.16292968,NA
"6733","_26.9_","KG082",265.874027461,NA
"6734","_26.9_","KG101",72.381007223,NA
"6735","_26.9_","QL106",55.433195876,NA
"6736","_26.9_","QL110",48.325426649,NA
"6737","_26.9_","QL133",70.771927462,NA
"6738","_26.9_","QL135",53.446852253,NA
"6739","_26.9_","QL140",23.183206156,NA
"6740","_26.9_","QL170",53.812929151,NA
"6741","_26.9_","QL172",53.504939489,NA
"6742","_26.9_","QL327",92.024354096,NA
"6743","_26.9_","QL406",176.984900765,NA
"6744","_26.9_","RH057",294.489907795,NA
"6745","_26.9_","RH122",135.490901408,NA
"6746","_26.9_","T158",146.032928343,NA
"6747","_26.9_","T165",106.114286776,NA
"6748","_26.9_","T222",197.160848869,NA
"6749","_26.9_","T241",124.058740665,NA
"6750","_26.9_","T249",38.262743538,NA
"6751","_26.9_","T320",111.493197991,NA
"6752","_26.9_","T321",92.740081109,NA
"6753","_26.9_","T323",166.367668723,NA
"6754","_26.9_","T333",65.934915917,NA
"6755","_26.9_","T339",348.352044275,NA
"6756","_26.9_","KG135",58.671122049,NA
"6757","_26.9_","KG139",111.258436628,NA
"6758","_26.9_","KG142",90.304573516,NA
"6759","_26.9_","QL108",42.972868955,NA
"6760","_26.9_","QL112",49.520516672,NA
"6761","_26.9_","QL144",14.037100953,NA
"6762","_26.9_","QL147",13.451603679,NA
"6763","_26.9_","QL152",60.954327191,NA
"6764","_26.9_","QL235",87.346309364,NA
"6765","_26.9_","QL240",91.061263222,NA
"6766","_26.9_","QL243",59.317400171,NA
"6767","_26.9_","QL315",63.709829094,NA
"6768","_26.9_","QL319",96.499856584,NA
"6769","_26.9_","QL412",276.560273507,NA
"6770","_26.9_","QL454",99.841565712,NA
"6771","_26.9_","QL455",115.818908236,NA
"6772","_26.9_","RH055",301.100585995,NA
"6773","_26.9_","T019",81.080344141,NA
"6774","_26.9_","T049",87.895109321,NA
"6775","_26.9_","T050",84.006327665,NA
"6776","_26.9_","T145",112.539991578,NA
"6777","_26.9_","T150",174.588857228,NA
"6778","_26.9_","T225",224.280809193,NA
"6779","_26.9_","T251",93.27364593,NA
"6780","_26.9_","T398",138.472495596,NA
"6781","_26.9_","YG018",57.157721219,NA
"6782","_26.9_","YG077",67.233250072,NA
"6783","_26.9_","KG036",100.654546602,NA
"6784","_26.9_","KG050",150.434259047,NA
"6785","_26.9_","KG102",28.271665065,NA
"6786","_26.9_","KG107",60.48162373,NA
"6787","_26.9_","KG117",122.324584075,NA
"6788","_26.9_","KG121",34.953847885,NA
"6789","_26.9_","QL114",43.184764753,NA
"6790","_26.9_","QL141",12.804501924,NA
"6791","_26.9_","QL145",8.599065342,NA
"6792","_26.9_","QL227",151.62707801,NA
"6793","_26.9_","QL230",174.380944867,NA
"6794","_26.9_","QL233",93.093635903,NA
"6795","_26.9_","QL309",62.767238951,NA
"6796","_26.9_","QL318",72.55713979,NA
"6797","_26.9_","QL332",63.113536576,NA
"6798","_26.9_","QL400",79.230653867,NA
"6799","_26.9_","QL402",21.898879084,NA
"6800","_26.9_","QL404",41.875322466,NA
"6801","_26.9_","QL407",65.740049344,NA
"6802","_26.9_","QL448",225.546054925,NA
"6803","_26.9_","RH007",239.66015367,NA
"6804","_26.9_","RH061",550.329287078,NA
"6805","_26.9_","RH100",112.740519654,NA
"6806","_26.9_","T021",111.326815898,NA
"6807","_26.9_","T058",105.570000918,NA
"6808","_26.9_","T146",60.029083219,NA
"6809","_26.9_","T167",94.897820618,NA
"6810","_26.9_","T341",308.596541244,NA
"6811","_26.9_","YG022",105.856740934,NA
"6812","_26.9_","YG030",27.411212803,NA
"6813","_26.9_","YG070",135.028010462,NA
"6814","_26.9_","YG072",68.772757773,NA
"6815","_26.9_","YG187",222.200788099,NA
"6816","_26.9_","KG037",89.555692667,NA
"6817","_26.9_","KG051",220.90847832,NA
"6818","_26.9_","KG103",38.110965317,NA
"6819","_26.9_","KG118",125.728149966,NA
"6820","_26.9_","KG119",144.299923707,NA
"6821","_26.9_","QL107",82.946916815,NA
"6822","_26.9_","QL115",135.525458635,NA
"6823","_26.9_","QL134",27.872551647,NA
"6824","_26.9_","QL143",15.388059779,NA
"6825","_26.9_","QL148",77.332722562,NA
"6826","_26.9_","QL156",23.905007213,NA
"6827","_26.9_","QL174",76.938339255,NA
"6828","_26.9_","QL226",188.738646641,NA
"6829","_26.9_","QL242",106.751417913,NA
"6830","_26.9_","QL308",65.497055153,NA
"6831","_26.9_","QL311",65.19937932,NA
"6832","_26.9_","QL312",34.198105729,NA
"6833","_26.9_","QL313",129.52850989,NA
"6834","_26.9_","QL326",90.499001783,NA
"6835","_26.9_","QL408",99.998558098,NA
"6836","_26.9_","QL410",313.12106679,NA
"6837","_26.9_","QL415",136.246857468,NA
"6838","_26.9_","RH010",215.403059929,NA
"6839","_26.9_","RH064",307.971745538,NA
"6840","_26.9_","RH096",442.093164377,NA
"6841","_26.9_","RH098",303.235065611,NA
"6842","_26.9_","RH104",444.446439329,NA
"6843","_26.9_","RH117",101.957228333,NA
"6844","_26.9_","RH120",90.055188772,NA
"6845","_26.9_","RH121",157.895733376,NA
"6846","_26.9_","RH125",171.041207824,NA
"6847","_26.9_","T017",91.952034225,NA
"6848","_26.9_","T147",103.766012225,NA
"6849","_26.9_","T151",35.693013291,NA
"6850","_26.9_","T163",119.317002463,NA
"6851","_26.9_","T217",269.147658538,NA
"6852","_26.9_","T223",49.989390521,NA
"6853","_26.9_","T226",174.865771072,NA
"6854","_26.9_","T247",270.208753638,NA
"6855","_26.9_","T324",86.061885341,NA
"6856","_26.9_","T325",45.930832208,NA
"6857","_26.9_","T329",55.841475931,NA
"6858","_26.9_","T340",276.541844268,NA
"6859","_26.9_","T378",105.139209828,NA
"6860","_26.9_","T399",81.309754497,NA
"6861","_26.9_","T402",164.899885409,NA
"6862","_26.9_","YG169",82.554344508,NA
"6863","_26.9_","YG170",84.318549949,NA
"6864","_26.9_","KG141",31.617859107,NA
"6865","_26.9_","QL142",22.444830421,NA
"6866","_26.9_","QL154",35.199846596,NA
"6867","_26.9_","QL173",52.480956141,NA
"6868","_26.9_","QL239",88.295609607,NA
"6869","_26.9_","QL329",77.571441789,NA
"6870","_26.9_","QL403",28.643817364,NA
"6871","_26.9_","QL414",80.60387695,NA
"6872","_26.9_","QL416",48.048402133,NA
"6873","_26.9_","QL451",37.114129643,NA
"6874","_26.9_","T154",100.736057558,NA
"6875","_26.9_","T381",140.859869616,NA
"6876","_26.9_","YG019",14.291725012,NA
"6877","_26.9_","YG031",41.39068199,NA
"6878","_26.9_","YG168",44.850833536,NA
"6879","_26.9_","QL130",141.778765716,NA
"6880","_26.9_","QL320",94.666476674,NA
"6881","_26.9_","QL405",94.418052426,NA
"6882","_26.9_","RH009",234.205403397,NA
"6883","_26.9_","RH102",298.552972618,NA
"6884","_26.9_","T327",151.078365782,NA
"6885","_26.9_","YG120",242.696340355,NA
"6886","_26.9_","YG203",114.151874807,NA
"6887","_26.9_","RH119",195.25849489,NA
"6888","_26.9_","T051",160.163454607,NA
"6889","_26.9_","T250",217.190568088,NA
"6890","_26.9_","YG084",47.096566163,NA
"6891","_26.9_","YG085",55.588777466,NA
"6892","_26.9_","YG086",49.389447163,NA
"6893","_26.9_","YG125",124.117147524,NA
"6894","_26.9_","YG127",100.833823207,NA
"6895","_26.9_","YG129",149.045027746,NA
"6896","_26.9_","YG137",158.896124417,NA
"6897","_26.9_","QL138",42.599800064,NA
"6898","_26.9_","QL155",51.815304874,NA
"6899","_26.9_","QL316",40.385900905,NA
"6900","_26.9_","T337",95.322270226,NA
"6901","_26.9_","YG123",77.348549229,NA
"6902","_26.9_","YG124",73.36833176,NA
"6903","_26.9_","KG134",79.632832684,NA
"6904","_26.9_","KG138",150.818818365,NA
"6905","_26.9_","QL131",113.056088616,NA
"6906","_26.9_","QL146",20.941808245,NA
"6907","_26.9_","QL150",38.868572109,NA
"6908","_26.9_","QL153",43.614844717,NA
"6909","_26.9_","QL171",35.52390292,NA
"6910","_26.9_","QL231",105.944696611,NA
"6911","_26.9_","QL232",99.82624629,NA
"6912","_26.9_","QL237",38.87831543,NA
"6913","_26.9_","QL238",83.649338919,NA
"6914","_26.9_","QL241",46.549374333,NA
"6915","_26.9_","QL325",85.824777078,NA
"6916","_26.9_","QL397",77.493355964,NA
"6917","_26.9_","QL401",53.948933137,NA
"6918","_26.9_","QL450",102.856270881,NA
"6919","_26.9_","QL452",49.894911942,NA
"6920","_26.9_","RH002",269.251159446,NA
"6921","_26.9_","RH005",70.946325441,NA
"6922","_26.9_","RH059",356.375235552,NA
"6923","_26.9_","RH099",95.442526707,NA
"6924","_26.9_","RH103",187.583764326,NA
"6925","_26.9_","RH118",90.491482911,NA
"6926","_26.9_","RH123",87.48582597,NA
"6927","_26.9_","T013",107.534240546,NA
"6928","_26.9_","T014",81.939036717,NA
"6929","_26.9_","T015",109.748266212,NA
"6930","_26.9_","T018",99.582260407,NA
"6931","_26.9_","T055",93.183245342,NA
"6932","_26.9_","T057",62.564485976,NA
"6933","_26.9_","T155",88.136869557,NA
"6934","_26.9_","T227",74.286369767,NA
"6935","_26.9_","T246",71.827245977,NA
"6936","_26.9_","T328",107.109429058,NA
"6937","_26.9_","T332",92.848283814,NA
"6938","_26.9_","T373",68.558183744,NA
"6939","_26.9_","T374",77.878921928,NA
"6940","_26.9_","T403",59.493500633,NA
"6941","_26.9_","T405",102.896072088,NA
"6942","_26.9_","T406",134.632168107,NA
"6943","_26.9_","YG020",52.023328813,NA
"6944","_26.9_","YG021",157.568225332,NA
"6945","_26.9_","YG029",25.997075577,NA
"6946","_26.9_","YG043",48.899239332,NA
"6947","_26.9_","YG071",82.803430129,NA
"6948","_26.9_","YG075",41.671543536,NA
"6949","_26.9_","YG076",98.827160992,NA
"6950","_26.9_","YG188",106.858845432,NA
"6951","_26.9_","BINCODE",0,NA
"6952","_26.9_","NAME",0,NA
"6953","_27_","KG077",156.159509051,"RNA"
"6954","_27_","KG106",378.758251777,"RNA"
"6955","_27_","KG122",191.27375996,"RNA"
"6956","_27_","QL136",478.049007556,"RNA"
"6957","_27_","QL151",239.971753684,"RNA"
"6958","_27_","QL185",310.825321321,"RNA"
"6959","_27_","QL229",360.535174812,"RNA"
"6960","_27_","QL236",598.876761249,"RNA"
"6961","_27_","QL304",227.533914014,"RNA"
"6962","_27_","QL306",200.620827396,"RNA"
