sample,d13C,soil_P,soil_S,soil_N,soil_C,Narea_mean,Narea_SE,Narea_CV,Latitude,Longitude,leaf_age,mg_Cl_a_per_m2,mg_Cl_b_per_m2,mg_Cl_total_per_m2,umol_Cl_a_per_m2,umol_Cl_b_per_m2,umol_Cl_total_per_m2,irradiance,gap,P,S.x,Unit,N,C,H,S.y,photo_max,Cond,Ci,Tleaf,LMA_g_per_m2,LWC_percent,species,site_revised,tavg,dnrg,isot,tsea,tmax,tmin,trng,twet,tdry,twrm,tcld,prec,pwmt,pdmt,psea,pwet,pdry,pwrm,pcld,soilN,soilP,soilC,alpha,site_id.x,tavg_recent_year,tmax_recent_year,prec_recent_year,VPD_recent_year,site_id.y,tavg_recent_month,tmax_recent_month,prec_recent_month,VPD_recent_month,N_per_area,P_per_area,leaf_rad,species_confirmed,biological_rep,date,gap_mean,gap_SE,leafrad_mean,leafrad_SE,LMA_mean,LMA_SE
T014,-29.12,745.651,1166.031,0.69824,25.787,3017.2047353031,192.578352870289,0.191480230642296,-42.89,147.23,mid,804.2973482,149.0841691,953.3815173,899.6614633,166.7608156,1066.422279,12.5469799,45.014,1134.834,70.644,ppm,0.7338,57.6149,7.357,0.013,44.63063924,0.485376834,1524.25633,25.28867912,322.2337148,50.97703609,euccoc,TAS_Mt_Wellington,5.155804634,6.208952904,42.09963226,304.8602295,13.89673138,-0.851504624,14.7482357,2.776749611,8.980926514,8.980926514,1.462855935,1148.727295,112.0890656,71.64057159,12.34876156,323.0929565,252.2136841,252.2136841,309.6475525,0.398558617,0.02492604,6.647845745,1.17258528135271,51,9.458287655,13.5896986,1132.799997,-3.67383019,51,13.63299998,18.67599996,30.20000006,-5.419609833,2364.5509992024,3656817.75501343,5.647897532186,euccoc,1,150302,53.1553333333333,2.97155279740707,6.66938898911133,0.372840132208553,307.312128566667,16.5919908514287
T015,-29.12,745.651,1166.031,0.69824,25.787,3017.2047353031,192.578352870289,0.191480230642296,-42.89,147.23,old,547.0473848,103.2894885,650.3368734,611.9098264,115.5363407,727.4461671,12.5469799,39.308,1331.448,199.559,ppm,0.8754,57.8749,7.355,0.043,50.41512206,0.529319392,1511.268236,25.2056942,332.8282569,49.44092918,euccoc,TAS_Mt_Wellington,5.155804634,6.208952904,42.09963226,304.8602295,13.89673138,-0.851504624,14.7482357,2.776749611,8.980926514,8.980926514,1.462855935,1148.727295,112.0890656,71.64057159,12.34876156,323.0929565,252.2136841,252.2136841,309.6475525,0.398558617,0.02492604,6.647845745,1.17258528135271,51,9.458287655,13.5896986,1132.799997,-3.67383019,51,13.63299998,18.67599996,30.20000006,-5.419609833,2913.5785609026,4431435.16992991,4.931966859092,euccoc,1,150302,53.1553333333333,2.97155279740707,6.66938898911133,0.372840132208553,307.312128566667,16.5919908514287
T017,-28.46,745.651,1166.031,0.69824,25.787,3017.2047353031,192.578352870289,0.191480230642296,-42.89,147.23,new,672.3725072,110.8773086,783.2498158,752.094527,124.0238351,876.1183621,12.5469799,60.88,NA,NA,NA,1.2251,59.3983,7.696,0.031,53.93700366,0.437676175,1464.197623,25.68794441,261.1695044,58.24793388,euccoc,TAS_Mt_Wellington,5.155804634,6.208952904,42.09963226,304.8602295,13.89673138,-0.851504624,14.7482357,2.776749611,8.980926514,8.980926514,1.462855935,1148.727295,112.0890656,71.64057159,12.34876156,323.0929565,252.2136841,252.2136841,309.6475525,0.398558617,0.02492604,6.647845745,1.17258528135271,51,9.458287655,13.5896986,1132.799997,-3.67383019,51,13.63299998,18.67599996,30.20000006,-5.419609833,3199.5875984044,NA,7.63860136312,euccoc,2,150302,53.1553333333333,2.97155279740707,6.66938898911133,0.372840132208553,307.312128566667,16.5919908514287
T018,-28.46,745.651,1166.031,0.69824,25.787,3017.2047353031,192.578352870289,0.191480230642296,-42.89,147.23,mid,715.1800833,118.6563775,833.8364608,799.9777218,132.7252545,932.7029763,12.5469799,54.031,926.201,344.627,ppm,1.111,56.6537,7.185,0.037,49.10617788,0.304407245,1405.903852,25.19623184,352.3795055,48.73784945,euccoc,TAS_Mt_Wellington,5.155804634,6.208952904,42.09963226,304.8602295,13.89673138,-0.851504624,14.7482357,2.776749611,8.980926514,8.980926514,1.462855935,1148.727295,112.0890656,71.64057159,12.34876156,323.0929565,252.2136841,252.2136841,309.6475525,0.398558617,0.02492604,6.647845745,1.17258528135271,51,9.458287655,13.5896986,1132.799997,-3.67383019,51,13.63299998,18.67599996,30.20000006,-5.419609833,3914.936306105,3263742.50373605,6.779258709769,euccoc,2,150302,53.1553333333333,2.97155279740707,6.66938898911133,0.372840132208553,307.312128566667,16.5919908514287
T019,-28.46,745.651,1166.031,0.69824,25.787,3017.2047353031,192.578352870289,0.191480230642296,-42.89,147.23,old,230.1947039,44.65202848,274.8467323,257.4884831,49.94634058,307.4348237,12.5469799,47.182,921.827,51.035,ppm,0.6163,56.9915,7.099,0.028,29.78204453,0.453215396,1593.854111,24.59415054,370.3255869,49.434041,euccoc,TAS_Mt_Wellington,5.155804634,6.208952904,42.09963226,304.8602295,13.89673138,-0.851504624,14.7482357,2.776749611,8.980926514,8.980926514,1.462855935,1148.727295,112.0890656,71.64057159,12.34876156,323.0929565,252.2136841,252.2136841,309.6475525,0.398558617,0.02492604,6.647845745,1.17258528135271,51,9.458287655,13.5896986,1132.799997,-3.67383019,51,13.63299998,18.67599996,30.20000006,-5.419609833,2282.3165920647,3413761.24795266,5.919916056418,euccoc,2,150302,53.1553333333333,2.97155279740707,6.66938898911133,0.372840132208553,307.312128566667,16.5919908514287
T021,-27.2,745.651,1166.031,0.69824,25.787,3017.2047353031,192.578352870289,0.191480230642296,-42.89,147.23,new,380.3161629,59.61164215,439.927805,425.4095782,66.6796892,492.0892674,12.5469799,68.08,1387.655,406.198,ppm,1.4693,56.5275,7.2,0.038,47.24268197,0.41346231,1490.454046,24.56380081,256.282749,61.36793728,euccoc,TAS_Mt_Wellington,5.155804634,6.208952904,42.09963226,304.8602295,13.89673138,-0.851504624,14.7482357,2.776749611,8.980926514,8.980926514,1.462855935,1148.727295,112.0890656,71.64057159,12.34876156,323.0929565,252.2136841,252.2136841,309.6475525,0.398558617,0.02492604,6.647845745,1.17258528135271,51,9.458287655,13.5896986,1132.799997,-3.67383019,51,13.63299998,18.67599996,30.20000006,-5.419609833,3765.562431057,3556320.38063595,8.54198391592,euccoc,3,150302,53.1553333333333,2.97155279740707,6.66938898911133,0.372840132208553,307.312128566667,16.5919908514287
T022,-27.2,745.651,1166.031,0.69824,25.787,3017.2047353031,192.578352870289,0.191480230642296,-42.89,147.23,mid,465.4452151,65.24102925,530.6862444,520.6322317,72.97654278,593.6087745,12.5469799,60.421,NA,NA,NA,1.2346,58.6403,7.496,0.026,47.42473743,0.379579044,1468.328119,24.76879692,267.5148255,60.40186229,euccoc,TAS_Mt_Wellington,5.155804634,6.208952904,42.09963226,304.8602295,13.89673138,-0.851504624,14.7482357,2.776749611,8.980926514,8.980926514,1.462855935,1148.727295,112.0890656,71.64057159,12.34876156,323.0929565,252.2136841,252.2136841,309.6475525,0.398558617,0.02492604,6.647845745,1.17258528135271,51,9.458287655,13.5896986,1132.799997,-3.67383019,51,13.63299998,18.67599996,30.20000006,-5.419609833,3302.738035623,NA,7.581010725379,euccoc,3,150302,53.1553333333333,2.97155279740707,6.66938898911133,0.372840132208553,307.312128566667,16.5919908514287
T023,-27.2,745.651,1166.031,0.69824,25.787,3017.2047353031,192.578352870289,0.191480230642296,-42.89,147.23,old,410.7569671,72.52737752,483.2843446,459.4596947,81.12682049,540.5865152,12.5469799,52.762,848.425,0,ppm,0.7271,57.9773,7.282,0.037,55.72086959,0.450129243,1473.40002,24.72904968,358.8176582,52.7340824,euccoc,TAS_Mt_Wellington,5.155804634,6.208952904,42.09963226,304.8602295,13.89673138,-0.851504624,14.7482357,2.776749611,8.980926514,8.980926514,1.462855935,1148.727295,112.0890656,71.64057159,12.34876156,323.0929565,252.2136841,252.2136841,309.6475525,0.398558617,0.02492604,6.647845745,1.17258528135271,51,9.458287655,13.5896986,1132.799997,-3.67383019,51,13.63299998,18.67599996,30.20000006,-5.419609833,2608.9631927722,3044298.71658335,6.620037534838,euccoc,3,150302,53.1553333333333,2.97155279740707,6.66938898911133,0.372840132208553,307.312128566667,16.5919908514287
T049,-26.48,592.375,636.845,0.37395,10.657,3569.53338547877,277.451477491571,0.233182980123065,-42.91,147.25,new,620.1997641,122.312987,742.5127511,693.7357541,136.8154217,830.5511758,12.98399734,65.44,1207.699,136.286,ppm,1.4391,54.1979,6.834,0.042,28.15479934,0.187486558,1445.652709,24.89543533,198.5235029,64.00390257,eucdel,TAS_The_Springs,8.129767418,7.633678913,48.74589539,290.0836792,17.17038536,1.51023829,15.66014671,6.014757156,10.69610882,11.75332928,4.563052654,1111.449829,107.8238449,70.5953598,12.17049599,310.8145447,245.9990845,246.9428864,298.4684448,0.507516742,0.02569712,7.655434608,1.14894045062597,54,9.458287655,13.5896986,1132.799997,-3.67383019,54,13.63299998,18.67599996,30.20000006,-5.419609833,2856.9517302339,2397566.35928827,8.496727859296,eucdel,1,150302,61.7907083333333,2.68247431724399,8.02290392636716,0.348292393997143,246.377334322222,18.1759842112449
T050,-26.48,592.375,636.845,0.37395,10.657,3569.53338547877,277.451477491571,0.233182980123065,-42.91,147.25,mid,817.0567486,161.8432409,978.8999895,913.9337232,181.032708,1094.966431,12.98399734,58.078,1136.995,117.246,ppm,1.56,53.4296,6.728,0.03,28.45952832,0.098366894,1222.988175,24.86143494,354.7518368,33.93286868,eucdel,TAS_The_Springs,8.129767418,7.633678913,48.74589539,290.0836792,17.17038536,1.51023829,15.66014671,6.014757156,10.69610882,11.75332928,4.563052654,1111.449829,107.8238449,70.5953598,12.17049599,310.8145447,245.9990845,246.9428864,298.4684448,0.507516742,0.02569712,7.655434608,1.14894045062597,54,9.458287655,13.5896986,1132.799997,-3.67383019,54,13.63299998,18.67599996,30.20000006,-5.419609833,5534.12865408,4033510.64682416,7.5408459751252,eucdel,1,150302,61.7907083333333,2.68247431724399,8.02290392636716,0.348292393997143,246.377334322222,18.1759842112449
T051,-26.48,592.375,636.845,0.37395,10.657,3569.53338547877,277.451477491571,0.233182980123065,-42.91,147.25,old,1311.977115,263.6036183,1575.580733,1467.535922,294.8586334,1762.394556,12.98399734,50.716,911.13,388.247,ppm,1.4253,54.1358,7.106,0.052,39.59016642,0.236968532,1399.568612,24.43736839,277.1970068,52.62168561,eucdel,TAS_The_Springs,8.129767418,7.633678913,48.74589539,290.0836792,17.17038536,1.51023829,15.66014671,6.014757156,10.69610882,11.75332928,4.563052654,1111.449829,107.8238449,70.5953598,12.17049599,310.8145447,245.9990845,246.9428864,298.4684448,0.507516742,0.02569712,7.655434608,1.14894045062597,54,9.458287655,13.5896986,1132.799997,-3.67383019,54,13.63299998,18.67599996,30.20000006,-5.419609833,3950.8889379204,2525625.08805684,6.5849640909544,eucdel,1,150302,61.7907083333333,2.68247431724399,8.02290392636716,0.348292393997143,246.377334322222,18.1759842112449
T053,-28.96,592.375,636.845,0.37395,10.657,3569.53338547877,277.451477491571,0.233182980123065,-42.91,147.25,new,263.5585557,49.17775491,312.7363106,294.8082278,55.00867439,349.8169022,12.98399734,75.99,1233.883,139.775,ppm,1.7675,54.4258,6.761,0.044,20.24319377,0.091254168,1359.795964,24.67083549,181.2165504,67.48316805,eucdel,TAS_The_Springs,8.129767418,7.633678913,48.74589539,290.0836792,17.17038536,1.51023829,15.66014671,6.014757156,10.69610882,11.75332928,4.563052654,1111.449829,107.8238449,70.5953598,12.17049599,310.8145447,245.9990845,246.9428864,298.4684448,0.507516742,0.02569712,7.655434608,1.14894045062597,54,9.458287655,13.5896986,1132.799997,-3.67383019,54,13.63299998,18.67599996,30.20000006,-5.419609833,3203.00252832,2236000.20857203,9.866539578666,eucdel,2,150302,61.7907083333333,2.68247431724399,8.02290392636716,0.348292393997143,246.377334322222,18.1759842112449
T054,-28.96,592.375,636.845,0.37395,10.657,3569.53338547877,277.451477491571,0.233182980123065,-42.91,147.25,mid,484.3390844,98.22708811,582.5661725,541.7663136,109.8737004,651.640014,12.98399734,67.441125,908.529,282.618,ppm,1.6204,54.5644,7.21,0.038,37.26862029,0.385485408,1524.071167,24.677145,233.5902347,58.60714286,eucdel,TAS_The_Springs,8.129767418,7.633678913,48.74589539,290.0836792,17.17038536,1.51023829,15.66014671,6.014757156,10.69610882,11.75332928,4.563052654,1111.449829,107.8238449,70.5953598,12.17049599,310.8145447,245.9990845,246.9428864,298.4684448,0.507516742,0.02569712,7.655434608,1.14894045062597,54,9.458287655,13.5896986,1132.799997,-3.67383019,54,13.63299998,18.67599996,30.20000006,-5.419609833,3785.0961630788,2122235.02341756,8.75655387606607,eucdel,2,150302,61.7907083333333,2.68247431724399,8.02290392636716,0.348292393997143,246.377334322222,18.1759842112449
T055,-28.96,592.375,636.845,0.37395,10.657,3569.53338547877,277.451477491571,0.233182980123065,-42.91,147.25,old,632.2720075,128.3810929,760.6531004,707.239382,143.6030122,850.8423942,12.98399734,58.89225,839.516,395.996,ppm,1.3039,56.2703,7.373,0.051,37.82804025,0.141620656,1248.65581,25.0453434,267.9829916,49.33181736,eucdel,TAS_The_Springs,8.129767418,7.633678913,48.74589539,290.0836792,17.17038536,1.51023829,15.66014671,6.014757156,10.69610882,11.75332928,4.563052654,1111.449829,107.8238449,70.5953598,12.17049599,310.8145447,245.9990845,246.9428864,298.4684448,0.507516742,0.02569712,7.655434608,1.14894045062597,54,9.458287655,13.5896986,1132.799997,-3.67383019,54,13.63299998,18.67599996,30.20000006,-5.419609833,3494.2302274724,2249760.09176066,7.64656817346615,eucdel,2,150302,61.7907083333333,2.68247431724399,8.02290392636716,0.348292393997143,246.377334322222,18.1759842112449
T057,-29.01,592.375,636.845,0.37395,10.657,3569.53338547877,277.451477491571,0.233182980123065,-42.91,147.25,new,418.1630459,76.37355084,494.5365968,467.7438992,85.42902779,553.172927,12.98399734,67.44,973.59,10.602,ppm,1.502,54.2668,6.798,0.038,29.80670495,0.264733623,1511.705076,25.16320992,186.4062034,64.53112621,eucdel,TAS_The_Springs,8.129767418,7.633678913,48.74589539,290.0836792,17.17038536,1.51023829,15.66014671,6.014757156,10.69610882,11.75332928,4.563052654,1111.449829,107.8238449,70.5953598,12.17049599,310.8145447,245.9990845,246.9428864,298.4684448,0.507516742,0.02569712,7.655434608,1.14894045062597,54,9.458287655,13.5896986,1132.799997,-3.67383019,54,13.63299998,18.67599996,30.20000006,-5.419609833,2799.821175068,1814832.15568206,8.756407806096,eucdel,3,150302,61.7907083333333,2.68247431724399,8.02290392636716,0.348292393997143,246.377334322222,18.1759842112449
T058,-29.01,592.375,636.845,0.37395,10.657,3569.53338547877,277.451477491571,0.233182980123065,-42.91,147.25,mid,1084.598936,218.9176046,1303.51654,1213.197915,244.8742781,1458.072193,12.98399734,59.853,935.315,312.226,ppm,1.3008,55.2969,7.175,0.05,43.17819753,0.380739616,1484.646302,24.6080265,261.770937,55.02595064,eucdel,TAS_The_Springs,8.129767418,7.633678913,48.74589539,290.0836792,17.17038536,1.51023829,15.66014671,6.014757156,10.69610882,11.75332928,4.563052654,1111.449829,107.8238449,70.5953598,12.17049599,310.8145447,245.9990845,246.9428864,298.4684448,0.507516742,0.02569712,7.655434608,1.14894045062597,54,9.458287655,13.5896986,1132.799997,-3.67383019,54,13.63299998,18.67599996,30.20000006,-5.419609833,3405.116348496,2448382.83940155,7.7713119279102,eucdel,3,150302,61.7907083333333,2.68247431724399,8.02290392636716,0.348292393997143,246.377334322222,18.1759842112449
T059,-29.01,592.375,636.845,0.37395,10.657,3569.53338547877,277.451477491571,0.233182980123065,-42.91,147.25,old,1229.106968,257.523752,1486.63072,1374.840009,288.0578881,1662.897897,12.98399734,52.266,1634.725,126.081,ppm,1.2098,55.0597,7.083,0.036,28.40114025,0.30554075,1548.146143,24.792099,255.9567453,53.52578177,eucdel,TAS_The_Springs,8.129767418,7.633678913,48.74589539,290.0836792,17.17038536,1.51023829,15.66014671,6.014757156,10.69610882,11.75332928,4.563052654,1111.449829,107.8238449,70.5953598,12.17049599,310.8145447,245.9990845,246.9428864,298.4684448,0.507516742,0.02569712,7.655434608,1.14894045062597,54,9.458287655,13.5896986,1132.799997,-3.67383019,54,13.63299998,18.67599996,30.20000006,-5.419609833,3096.5647046394,4184188.90460542,6.7862160497244,eucdel,3,150302,61.7907083333333,2.68247431724399,8.02290392636716,0.348292393997143,246.377334322222,18.1759842112449
T145,-28.67,120.611,367.2,0.29464,11.079,3012.26074401144,169.556884756747,0.16886674079643,-42.77,146.4,new,568.1251239,109.1862309,677.3113548,635.4867157,122.1322493,757.618965,11.90762615,73.95,830.732,128.656,ppm,1.159,56.0693,7.338,0.025,30.36599582,0.113984584,1222.302267,25.01909065,243.6553295,55.40093339,euc_sp,TAS_Frodshams_Pass,9.078219414,8.962251663,49.98944092,314.6974182,19.52418709,1.595897198,17.92828941,6.947726727,12.91331196,12.93902969,5.229023933,1725.269043,194.0257263,77.89556885,24.9244194,563.1271362,289.5200195,319.072998,514.52948,0.505838573,0.073583655,10.74115181,1.18892619219961,43,10.01831507,14.96846574,1503.199998,-3.019787373,43,14.4423334,20.81233339,78.19999964,-5.313926932,2823.965268905,2024122.79186194,8.805689537925,eucnit,1,150306,61.8646666666667,3.8851414543393,7.36661322561033,0.462628119781397,310.561147811111,17.7299848306576
T146,-28.67,120.611,367.2,0.29464,11.079,3012.26074401144,169.556884756747,0.16886674079643,-42.77,146.4,mid,560.3157194,111.6949233,672.0106427,626.751364,124.9383929,751.6897569,11.90762615,65.630625,541.202,244.13,ppm,1.0454,57.0336,7.005,0.044,36.7893486,0.182779264,1338.73395,24.81592178,325.2470236,50.09470276,euc_sp,TAS_Frodshams_Pass,9.078219414,8.962251663,49.98944092,314.6974182,19.52418709,1.595897198,17.92828941,6.947726727,12.91331196,12.93902969,5.229023933,1725.269043,194.0257263,77.89556885,24.9244194,563.1271362,289.5200195,319.072998,514.52948,0.505838573,0.073583655,10.74115181,1.18892619219961,43,10.01831507,14.96846574,1503.199998,-3.019787373,43,14.4423334,20.81233339,78.19999964,-5.313926932,3400.1323847144,1760243.39666367,7.81504946490844,eucnit,1,150306,61.8646666666667,3.8851414543393,7.36661322561033,0.462628119781397,310.561147811111,17.7299848306576
T147,-28.67,120.611,367.2,0.29464,11.079,3012.26074401144,169.556884756747,0.16886674079643,-42.77,146.4,old,455.28693,94.31889488,549.6058248,509.2694966,105.5021196,614.7716161,11.90762615,57.31125,561.814,255.162,ppm,0.9308,56.6003,7.212,0.048,NA,NA,NA,NA,327.7549369,47.01986755,euc_sp,TAS_Frodshams_Pass,9.078219414,8.962251663,49.98944092,314.6974182,19.52418709,1.595897198,17.92828941,6.947726727,12.91331196,12.93902969,5.229023933,1725.269043,194.0257263,77.89556885,24.9244194,563.1271362,289.5200195,319.072998,514.52948,0.505838573,0.073583655,10.74115181,1.18892619219961,43,10.01831507,14.96846574,1503.199998,-3.019787373,43,14.4423334,20.81233339,78.19999964,-5.313926932,3050.7429526652,1841373.12119537,6.82440939189188,eucnit,1,150306,61.8646666666667,3.8851414543393,7.36661322561033,0.462628119781397,310.561147811111,17.7299848306576
T149,-28.83,120.611,367.2,0.29464,11.079,3012.26074401144,169.556884756747,0.16886674079643,-42.77,146.4,new,419.0416242,73.49957619,492.5412003,468.7266489,82.21429104,550.94094,11.90762615,79.28,789.463,34.791,ppm,0.9252,57.6245,7.326,0.02,23.44594279,0.082234489,1216.829304,24.57558632,218.5664338,55.1943662,euc_sp,TAS_Frodshams_Pass,9.078219414,8.962251663,49.98944092,314.6974182,19.52418709,1.595897198,17.92828941,6.947726727,12.91331196,12.93902969,5.229023933,1725.269043,194.0257263,77.89556885,24.9244194,563.1271362,289.5200195,319.072998,514.52948,0.505838573,0.073583655,10.74115181,1.18892619219961,43,10.01831507,14.96846574,1503.199998,-3.019787373,43,14.4423334,20.81233339,78.19999964,-5.313926932,2022.1766455176,1725501.12527049,9.44036601172,eucnit,2,150306,61.8646666666667,3.8851414543393,7.36661322561033,0.462628119781397,310.561147811111,17.7299848306576
T150,-28.83,120.611,367.2,0.29464,11.079,3012.26074401144,169.556884756747,0.16886674079643,-42.77,146.4,mid,451.4083544,80.4702863,531.8786408,504.9310452,90.01150593,594.9425512,11.90762615,70.361,679.864,202.464,ppm,0.8764,56.3898,6.709,0.031,42.02413188,0.140638809,1173.424119,24.46377754,388.8427825,47.50987047,euc_sp,TAS_Frodshams_Pass,9.078219414,8.962251663,49.98944092,314.6974182,19.52418709,1.595897198,17.92828941,6.947726727,12.91331196,12.93902969,5.229023933,1725.269043,194.0257263,77.89556885,24.9244194,563.1271362,289.5200195,319.072998,514.52948,0.505838573,0.073583655,10.74115181,1.18892619219961,43,10.01831507,14.96846574,1503.199998,-3.019787373,43,14.4423334,20.81233339,78.19999964,-5.313926932,3407.81814583,2643602.0948158,8.3783248354015,eucnit,2,150306,61.8646666666667,3.8851414543393,7.36661322561033,0.462628119781397,310.561147811111,17.7299848306576
