n,total_protein,photorespiration,calvin_cycle,Rubisco,Photosystems,ATP_synthase_chloroplastic,protein,stress,other
100,0.783824002653448,0.0339985413487514,0.201196920929281,0.318923720404384,0.18154660720214,0.059605985411638,0.0267428913116162,0.0240525181503716,0.153932815241819
200,0.860304018678114,0.034188969864995,0.18660506400626,0.292986227343438,0.168936683595127,0.057984367778397,0.0364737799882341,0.023964267458133,0.198860639965415
500,0.931329783563946,0.0317614200692086,0.172840006795797,0.270642293684998,0.158457701609134,0.0535623207811217,0.0487806537545357,0.0258453298186868,0.238110273486517
1000,0.972699823533792,0.0305311497994765,0.166093484808642,0.259131566288541,0.152395636069747,0.0513422812514669,0.0588977031275151,0.0267089328138741,0.254899245840737
2000,0.997538167730749,0.0299101017298709,0.162071076544111,0.252701368544108,0.148839795901489,0.0500638767805062,0.0633009442795804,0.027083121222127,0.266029714998207
1,0.10636011746067,0,0,1,0,0,0,0,0
5,0.24259276973551,0,0.222645977912382,0.693859664454092,0,0.0834943576335254,0,0,4.44089209850063e-16
10,0.324677940877234,0,0.211928563822467,0.518437862926192,0.0944290039725709,0.123115747330323,0,0,0.0520888219484474
25,0.475520614734793,0.0201460315116941,0.234508293326993,0.353981157896904,0.242587482036538,0.0840614814461091,0,0,0.0647155537817621
50,0.587423994366562,0.0408507202652992,0.220846570559697,0.286548284411127,0.252952690361508,0.0680478967766295,0.00917932823636767,0.00723248972341567,0.114342019665956
75,0.654684512125097,0.0366538276476103,0.198157390647949,0.257109087950298,0.243773086471524,0.0691721410872101,0.01328953760134,0.0196937784315435,0.162151150162525
100,0.69746108970499,0.0393946053680076,0.190474756196661,0.243617835613914,0.236093032181876,0.0649296858402286,0.0206251163445491,0.0258695992111352,0.178995369243628
200,0.789298753017851,0.0385526086853023,0.17316805176041,0.217580584162074,0.212383498663928,0.0608603566553242,0.0361792421527416,0.02393406598961,0.23734159193061
500,0.886401226110623,0.0346189394915317,0.155590105151783,0.193745313861499,0.191580551454382,0.0546033925697587,0.0524221370589542,0.0282844562808065,0.289155104131285
1000,0.95064826727025,0.0324479160531017,0.145588883896648,0.180855303280048,0.179326553856283,0.0510355478182311,0.0679497587181012,0.028528343012811,0.314267693364777
2000,0.9948557500008,0.031314276717486,0.139356871186338,0.172818803821232,0.171890616287573,0.0487677284898342,0.0752307760108304,0.029153375309131,0.331467552177575
1,0.103570516774407,0,0,1,0,0,0,0,0
5,0.257270440292671,0,0.21463783655174,0.78536216344826,0,0,0,0,-2.22044604925031e-16
10,0.340367729819719,0,0.247885895031445,0.593624047986447,0,0.105419280331254,0,0,0.0530707766508542
25,0.466413445492751,0.0374850327936761,0.23278944763472,0.433200353746404,0.13239682715805,0.0769302889363967,0.0234893346087907,0.0107393446045439,0.0529693705174172
50,0.564612139409111,0.0470912625159446,0.223642562358245,0.357857111947668,0.157180618010406,0.0691286450355243,0.0194040133438927,0.0289069292757728,0.096788857512546
75,0.627481761251998,0.0496460758350562,0.205207145018876,0.322002139434926,0.153629657862302,0.0622024010547862,0.0288454515708487,0.0305356417725466,0.147931487450659
100,0.669804713378508,0.0465090891150945,0.19743905761427,0.304526812541935,0.152907249179175,0.0611664492856402,0.0365633923907686,0.03106108199543,0.169826867877687
200,0.761471413781851,0.0453511038343087,0.177886851084712,0.26956547908194,0.140956814385783,0.0575484028913664,0.0468451722260689,0.0303681084093302,0.23147806808649
500,0.869664399934611,0.0399920009441751,0.156932650015129,0.236029445931949,0.125854054428648,0.0507267455623757,0.0685867437559618,0.0336072861491283,0.288271073212633
1000,0.944800597959126,0.0370500505292773,0.145141293730865,0.217258971794372,0.116740285826537,0.0467998049444191,0.0838011381907533,0.0342171991645777,0.318991255819199
2000,0.994760292879089,0.0355693494933023,0.137978156120772,0.206429484781179,0.111516918446626,0.0444493854573586,0.0917523099053062,0.0345910379001379,0.337713357895318
1,0.120264189381842,0,0,1,0,0,0,0,0
5,0.328755892054893,0,0.214091792829214,0.785908207170783,0,0,0,0,2.44249065417534e-15
10,0.422565633342822,0,0.206835749219096,0.611436267729038,0.0362409955896937,0.0946093613550445,0,0,0.0508776261071275
25,0.576417101808921,0.0269089429638535,0.22085130317715,0.448237834913062,0.17223729003578,0.0693571800276096,0,0,0.0624074488825452
50,0.689741307378943,0.0350959222224339,0.205385650709923,0.374592547898169,0.202825603311556,0.0579618246340437,0.0120510704991884,0.00545614200971361,0.106631238714972
75,0.752621978311326,0.0352793522251363,0.194311573392616,0.3432957861547,0.199479459623715,0.0607375088950706,0.0110442178955178,0.0168074438970855,0.139044657916158
100,0.790183905852013,0.0357803987432012,0.188724048906436,0.328663362754828,0.193284398429569,0.0578503102426777,0.021766488603569,0.0177989664128846,0.156132025906835
200,0.864012853084477,0.0361084062886507,0.176013827396234,0.301795327677287,0.180058457842506,0.0559921623980932,0.0282291233186667,0.017914610964825,0.203888084113738
500,0.934265236360084,0.033579365777609,0.16371268281234,0.279101728252166,0.169556598540083,0.0520780810353673,0.0427417102124228,0.0202775792043566,0.238952254165656
1000,0.974109632725524,0.0323399622362112,0.157464782754974,0.267734524447196,0.163127712432057,0.0499985606975624,0.0529025235670888,0.0209784796491988,0.255453454215711
2000,0.997484979990058,0.0317316113696656,0.153835473707375,0.261460357307637,0.159477144073771,0.0488268801785796,0.0569248053308943,0.0215679745655705,0.266175753466508
1,0.0968509952083382,0,0,1,0,0,0,0,0
5,0.230717569595416,0,0.231071050176802,0.768928949823199,0,0,0,0,-4.44089209850063e-16
10,0.310892956720862,0,0.171480729775808,0.570631835362064,0.160171014729053,0.0977164201330742,0,0,-4.44089209850063e-16
25,0.471844505724259,0.0168513942745907,0.207436935391856,0.37598280014399,0.288189425529906,0.0643842333794234,0,0,0.0471552112802329
50,0.592567634601263,0.0306948007937081,0.180455580461898,0.299384252759838,0.312003725254051,0.051267306888591,0.014786955769591,0.0122850386253105,0.099122339447012
75,0.656812047524061,0.0318405687580227,0.172307404420778,0.270100737590787,0.297970247079319,0.0502695688611301,0.0133406070067846,0.0255139329652435,0.138656933317934
100,0.69631719449178,0.034637561547898,0.166805693421391,0.256729671914048,0.285198343435389,0.0499751123333116,0.0194660969207689,0.0261730509776644,0.161014469449529
200,0.78310918423559,0.0334886873095866,0.153334015206273,0.229500755234451,0.257422090388434,0.0470328542784119,0.037266551951796,0.0255751432008175,0.216379902430231
500,0.881542141058639,0.0308091753261222,0.137452744069671,0.204463150417264,0.230852913714221,0.0417811678316448,0.0529369864641829,0.0298151890029712,0.271888673173923
1000,0.948175068110345,0.0286440629949996,0.128327965395251,0.190094518879982,0.215356558744474,0.0390342061122009,0.0684768055435461,0.0299864340991145,0.300079448230433
2000,0.994650695731052,0.0275578001886582,0.122428817123133,0.181292081632419,0.205888026649235,0.0372906633526538,0.0759570850569696,0.0307788351439978,0.318806690852933
1,0.0911544878570792,0,0,1,0,0,0,0,0
5,0.220684417478196,0,0.150665047728052,0.751949448393284,0,0.0973855038786642,0,0,0
10,0.316367427963402,0,0.287848987077753,0.524527847446165,0,0.129790063446511,0,0,0.057833102029571
25,0.47304537273227,0.0548385080390424,0.253218776656123,0.414461403784034,0.120446299213626,0.0868021355131593,0,0,0.0702328767940155
50,0.594800030138271,0.0534753102142063,0.231191178188029,0.329621787662958,0.152543715919886,0.0690338709939777,0.0186815109848264,0.0170586753099434,0.128393950726173
75,0.66289636892253,0.0586282629739692,0.214580508425258,0.295761235734074,0.141500394366039,0.070645175876562,0.0328141065548168,0.0241624035016303,0.16190791256765
100,0.70914475986446,0.0571927118441802,0.203172444561422,0.279084700157111,0.148119523694255,0.0660378997645237,0.0359082655519095,0.0278090415277792,0.182675412898819
200,0.804885413123544,0.0526338791770512,0.183771158205067,0.245887736872654,0.138685240735481,0.0614546387200138,0.04394267545507,0.0295607834854027,0.24406388734926
500,0.905205109987809,0.0473361760126114,0.164352248602772,0.218637135927597,0.125555468464456,0.0549329013900196,0.0632580753381434,0.0302379880388507,0.29569000622555
1000,0.964010062426617,0.0445436201133428,0.154966315066356,0.205300193834673,0.119278531526752,0.0516618552168248,0.0743607772644295,0.0306941723967825,0.319194534580839
2000,0.996988936519274,0.0431776032245657,0.149889188928471,0.198509176406426,0.11560489998437,0.0499529598056712,0.08022400199948,0.0308109347999543,0.331831234851062
1,0.0821324382849893,0,0,1,0,0,0,0,0
5,0.227276888229182,0,0.163447111513255,0.836552888486746,0,0,0,0,-8.88178419700125e-16
10,0.322921300368151,0,0.290181749435104,0.588778557244883,0,0.121039693320013,0,0,-4.44089209850063e-16
25,0.481096467421666,0.0362989737964852,0.246950528085225,0.414511768383772,0.169076933392495,0.0812441948961618,0,0,0.0519176014458609
50,0.609170180834745,0.0473988604351687,0.218816661957092,0.327363606670431,0.191964444395608,0.0641631786859641,0.0164835599270524,0.0233573154018928,0.110452372526792
75,0.679664660366252,0.0501748543331358,0.20041410492825,0.293409616687558,0.190605818673725,0.0625248546077621,0.0220597834219978,0.0253498625953104,0.155461104752262
100,0.725409916888228,0.0493954377391404,0.195864439230103,0.277084881372087,0.183771049206213,0.0616724967650086,0.0311775232494102,0.0237512685587224,0.177282903879315
200,0.817413409433621,0.0474398606320683,0.178320031366777,0.245897753141072,0.169328202538391,0.0579503102752195,0.0408128137741635,0.0274613204222378,0.232789707850071
500,0.913349483033061,0.0429398652417206,0.160389439978983,0.22041700062291,0.153912450363618,0.0518633464843037,0.0572328356977619,0.0293824243445556,0.283862637266148
1000,0.966891842156876,0.0405620380791998,0.152034470129022,0.208211244312029,0.146244485215643,0.0491406878767417,0.0691930243247428,0.0294324695301066,0.305181580532515
2000,0.997086838055677,0.0394871680198484,0.147491166162894,0.201905938266323,0.142178349735625,0.0476888562117489,0.0744382895548115,0.0297303533724257,0.317079878676323
1,0.100710376581622,0,0,1,0,0,0,0,0
5,0.247116168230733,0,0.246327359470263,0.753672640529737,0,0,0,0,6.66133814775094e-16
10,0.348546571559462,0,0.296430979995019,0.534346656157752,0,0.117142361928694,0,0,0.0520800019185345
25,0.497402915555189,0.0557299368146555,0.262894072901823,0.398299918098841,0.118715114238773,0.0820855032364477,0,0,0.0822754547094597
50,0.622518634271459,0.0547953559428182,0.240778433616263,0.318248369801192,0.146849196634764,0.0655877051494328,0.0180025540039583,0.0270449518886474,0.128693432962924
75,0.692867593065429,0.0568510016613637,0.220063561921765,0.285935642697966,0.153008845918211,0.0671826217117438,0.0315546658244268,0.0242989954821977,0.161104664782326
100,0.737735688574807,0.0561810178744443,0.211794136769357,0.271392072977086,0.154583374177018,0.0630966647298385,0.0346139113269707,0.0276549646709518,0.180683857474334
200,0.828625883657568,0.0536032032111508,0.19363945820581,0.242370148840834,0.142409108234174,0.0590791554587478,0.0451536141986135,0.0276223155251965,0.236122996325474
500,0.919777008855829,0.0485695146531026,0.175449536645247,0.21872798236676,0.131049204471515,0.0534560790187657,0.0597797609731496,0.0298753878868392,0.28309253398462
1000,0.970037241484837,0.0462051428489358,0.166837703802291,0.207395098631906,0.125375249435189,0.0507478844795335,0.0709367187631136,0.0296022801069404,0.302899921932092
2000,0.997499424920001,0.045076390519977,0.162263217007217,0.201685298606066,0.122194999812513,0.0493507431101185,0.0756295668245542,0.0301193001472385,0.313680483972316
1,0.0840167871355461,0,0,1,0,0,0,0,0
5,0.229609204675165,0,0.127618850898475,0.755447609377109,0,0.116933539724417,0,0,-4.44089209850063e-16
10,0.327592695599968,0,0.217152166889345,0.529492040245753,0.0452867251411699,0.154089651502856,0,0,0.0539794162208757
25,0.46658592987358,0.0345127048042812,0.233757316697182,0.388675002778655,0.151390829351425,0.108187240694458,0,0,0.0834769056739983
50,0.586913587031038,0.0461964906466416,0.208608611514876,0.308989758624389,0.181020658157791,0.0936807187793959,0.0183953938177938,0.028961861462561,0.114146506996551
75,0.658108350473693,0.0490085051818247,0.199144805880988,0.275562963848678,0.180933989643553,0.0879237828178902,0.0282153031018382,0.0258287407929906,0.153381908732237
100,0.705835316669553,0.0456946623988379,0.188406531278895,0.2594450443566,0.174406252587251,0.0819785781628416,0.0325020835273901,0.0266190158068535,0.19094783188133
200,0.805091762687272,0.0453073541408471,0.170115376156546,0.228220665053096,0.159927048663124,0.0760845048986415,0.0433982046381966,0.0308921877814114,0.246054658668137
500,0.905031809759608,0.0411651462747704,0.152144006235097,0.2033002539501,0.144836037533749,0.068090460042141,0.061708120282667,0.0319109468332106,0.296845028848265
1000,0.963218600395545,0.0388319023200996,0.14366144409016,0.191019148385933,0.137079654005658,0.0640947528007749,0.0740006063879972,0.0318152690717362,0.319497222937641
2000,0.996894339079207,0.0376644933795268,0.13885728042156,0.184566397404759,0.132880010491302,0.0619295903941888,0.0798074110339809,0.0319841372822171,0.332310679592466
1,0.121611617775753,0,0,1,0,0,0,0,0
5,0.320668377180479,0,0.110646475918896,0.804688253217937,0,0.0846652708631661,0,0,5.55111512312578e-16
10,0.422172100624859,0,0.185826768016008,0.611215369072629,0.0414537142214578,0.120824180441095,0,0,0.0406799682488107
25,0.579019635141951,0.0146056271018434,0.197967996919806,0.461754917211331,0.185345753336225,0.0880947639203787,0,0,0.052230941510416
50,0.69318776860892,0.0309429296230042,0.17836249728585,0.391626310396247,0.219785410722668,0.0840509660438018,0.00533154863220749,0.0119664122035646,0.077933925092658
75,0.754964670943953,0.0338429968322546,0.170858592051418,0.359580492545024,0.217452751409668,0.0771732821993897,0.00883252644695258,0.0214425532400005,0.110816805275293
100,0.793502914012707,0.033782929660094,0.170225136235089,0.342116662003552,0.208897612756703,0.073425189211585,0.018712778990611,0.0224238986431793,0.130415792499187
200,0.866954660073543,0.0336708612314784,0.158159335782506,0.314406920373238,0.196298524098944,0.0705092152518448,0.0270155265816369,0.022969702007951,0.176969914672401
500,0.937391350604199,0.0313177359447435,0.147051290235783,0.290782013938213,0.183797032205854,0.0653929500055064,0.039139171341533,0.0252665717362622,0.217253234592106
1000,0.975537685501433,0.0302065972742158,0.14160513564023,0.279411599190906,0.177085788475198,0.0628358972048799,0.047141425379708,0.0253613928674721,0.23635216396739
2000,0.997760215954465,0.0296175547217,0.138500243285626,0.273188427859094,0.173336904566726,0.0614652786803968,0.0516893071875268,0.0256571471122803,0.246545136586651
1,0.11752653614069,0,0,1,0,0,0,0,0
5,0.292458416816934,0,0.1018275394904,0.808038096368937,0,0.0901343641406626,0,0,0
10,0.392499372495229,0,0.185460131586255,0.602083873126958,0.0858252656800933,0.126630729606694,0,0,-2.22044604925031e-16
25,0.535484444330306,0.0159058779506229,0.196645742758185,0.441315419885585,0.220027854499421,0.0928177885193283,0,0.0131102015723662,0.0201771148144909
50,0.654340273363201,0.0347870495404165,0.175337266401423,0.370715925866658,0.224788039503981,0.0820950725317739,0.0140081948374179,0.0173220469014798,0.0809464044168499
75,0.718644582228457,0.0343925621916267,0.168836721938681,0.337544269128807,0.219324746150042,0.0787750833051464,0.0153975661148356,0.0263041727429783,0.119424878427883
100,0.759114102593567,0.0350131036140907,0.166135056224762,0.319549273874519,0.214159580480168,0.0745754645295383,0.0255713141586493,0.0287878873780767,0.136208319740197
200,0.839842439674728,0.036157695092575,0.154461140310465,0.290356694127687,0.197734408160856,0.0707123996571939,0.0340502606227736,0.0299019259045038,0.186625476123946
